รหัสจังหวัด,province_clean,เขต,หมายเลข_clean,party_name_clean,คะแนน,First_digit
45,ร้อยเอ็ด,2,40,ไทยธรรม,82,8
45,ร้อยเอ็ด,2,41,แผ่นดินธรรม,54,5
45,ร้อยเอ็ด,2,42,กล้าธรรม,6277,6
45,ร้อยเอ็ด,2,43,พลังประชารัฐ,277,2
45,ร้อยเอ็ด,2,44,โอกาสใหม่,77,7
45,ร้อยเอ็ด,2,45,เป็นธรรม,136,1
45,ร้อยเอ็ด,2,46,ประชาชน,21897,2
45,ร้อยเอ็ด,2,47,ประชาไทย,130,1
45,ร้อยเอ็ด,2,48,ไทยสร้างไทย,880,8
45,ร้อยเอ็ด,2,49,ไทยก้าวใหม่,191,1
45,ร้อยเอ็ด,2,50,ประชาอาสาชาติ,8,8
45,ร้อยเอ็ด,2,51,พร้อม,49,4
45,ร้อยเอ็ด,2,52,เครือข่ายชาวนาแห่งประเทศไทย,14,1
45,ร้อยเอ็ด,2,53,ไทยภักดีธรรม,21,2
45,ร้อยเอ็ด,2,54,ความหวังใหม่,28,2
45,ร้อยเอ็ด,2,55,ไทยรวมไทย,17,1
45,ร้อยเอ็ด,2,56,เพื่อบ้านเมือง,29,2
45,ร้อยเอ็ด,2,57,พลังไทยรักชาติ,46,4
45,ร้อยเอ็ด,2,58,รักษ์ธรรม,N/A,
45,ร้อยเอ็ด,2,59,รวมพลัง,N/A,
45,ร้อยเอ็ด,2,60,สัมมาธิปไตย,N/A,
45,ร้อยเอ็ด,3,1,ไทยทรัพย์ทวี,345,3
45,ร้อยเอ็ด,3,2,เพื่อชาติไทย,1398,1
45,ร้อยเอ็ด,3,3,ใหม่,1781,1
45,ร้อยเอ็ด,3,4,มิติใหม่,240,2
45,ร้อยเอ็ด,3,5,รวมใจไทย,1760,1
45,ร้อยเอ็ด,3,6,รวมไทยสร้างชาติ,1102,1
45,ร้อยเอ็ด,3,7,พลวัต,72,7
45,ร้อยเอ็ด,3,8,ประชาธิปไตยใหม่,276,2
45,ร้อยเอ็ด,3,9,เพื่อไทย,29513,2
45,ร้อยเอ็ด,3,10,ทางเลือกใหม่,345,3
45,ร้อยเอ็ด,3,11,เศรษฐกิจ,2991,2
45,ร้อยเอ็ด,3,12,เสรีรวมไทย,543,5
45,ร้อยเอ็ด,3,13,รวมพลังประชาชน,625,6
45,ร้อยเอ็ด,3,14,ท้องที่ไทย,77,7
45,ร้อยเอ็ด,3,15,อนาคตไทย,87,8
45,ร้อยเอ็ด,3,16,พลังเพื่อไทย,312,3
45,ร้อยเอ็ด,3,17,ไทยชนะ,94,9
45,ร้อยเอ็ด,3,18,พลังสังคมใหม่,31,3
45,ร้อยเอ็ด,3,19,สังคมประชาธิปไตยไทย,42,4
45,ร้อยเอ็ด,3,20,ฟิวชัน,42,4
45,ร้อยเอ็ด,3,21,ไทยรวมพลัง,68,6
45,ร้อยเอ็ด,3,22,ก้าวอิสระ,40,4
45,ร้อยเอ็ด,3,23,ปวงชนไทย,62,6
45,ร้อยเอ็ด,3,24,วินัยไทย,393,3
45,ร้อยเอ็ด,3,25,เพื่อชีวิตใหม่,29,2
45,ร้อยเอ็ด,3,26,คลองไทย,86,8
45,ร้อยเอ็ด,3,27,ประชาธิปัตย์,1216,1
45,ร้อยเอ็ด,3,28,ไทยก้าวหน้า,132,1
45,ร้อยเอ็ด,3,29,ไทยภักดี,205,2
45,ร้อยเอ็ด,3,30,แรงงานสร้างชาติ,63,6
45,ร้อยเอ็ด,3,31,ประชากรไทย,153,1
45,ร้อยเอ็ด,3,32,ครูไทยเพื่อประชาชน,188,1
45,ร้อยเอ็ด,3,33,ประชาชาติ,97,9
45,ร้อยเอ็ด,3,34,สร้างอนาคตไทย,153,1
45,ร้อยเอ็ด,3,35,รักชาติ,89,8
45,ร้อยเอ็ด,3,36,ไทยพร้อม,84,8
45,ร้อยเอ็ด,3,37,ภูมิใจไทย,5405,5
45,ร้อยเอ็ด,3,38,พลังธรรมใหม่,453,4
45,ร้อยเอ็ด,3,39,กรีน,53,5
45,ร้อยเอ็ด,3,40,ไทยธรรม,58,5
45,ร้อยเอ็ด,3,41,แผ่นดินธรรม,66,6
45,ร้อยเอ็ด,3,42,กล้าธรรม,7322,7
45,ร้อยเอ็ด,3,43,พลังประชารัฐ,350,3
45,ร้อยเอ็ด,3,44,โอกาสใหม่,44,4
45,ร้อยเอ็ด,3,45,เป็นธรรม,76,7
45,ร้อยเอ็ด,3,46,ประชาชน,20224,2
45,ร้อยเอ็ด,3,47,ประชาไทย,86,8
45,ร้อยเอ็ด,3,48,ไทยสร้างไทย,748,7
45,ร้อยเอ็ด,3,49,ไทยก้าวใหม่,240,2
45,ร้อยเอ็ด,3,50,ประชาอาสาชาติ,5,5
45,ร้อยเอ็ด,3,51,พร้อม,38,3
45,ร้อยเอ็ด,3,52,เครือข่ายชาวนาแห่งประเทศไทย,11,1
45,ร้อยเอ็ด,3,53,ไทยภักดีธรรม,24,2
45,ร้อยเอ็ด,3,54,ความหวังใหม่,29,2
45,ร้อยเอ็ด,3,55,ไทยรวมไทย,24,2
45,ร้อยเอ็ด,3,56,เพื่อบ้านเมือง,26,2
45,ร้อยเอ็ด,3,57,พลังไทยรักชาติ,37,3
45,ร้อยเอ็ด,3,58,รักษ์ธรรม,N/A,
45,ร้อยเอ็ด,3,59,รวมพลัง,N/A,
45,ร้อยเอ็ด,3,60,สัมมาธิปไตย,N/A,
45,ร้อยเอ็ด,4,1,ไทยทรัพย์ทวี,212,2
45,ร้อยเอ็ด,4,2,เพื่อชาติไทย,1398,1
45,ร้อยเอ็ด,4,3,ใหม่,448,4
45,ร้อยเอ็ด,4,4,มิติใหม่,914,9
45,ร้อยเอ็ด,4,5,รวมใจไทย,1665,1
45,ร้อยเอ็ด,4,6,รวมไทยสร้างชาติ,897,8
45,ร้อยเอ็ด,4,7,พลวัต,168,1
45,ร้อยเอ็ด,4,8,ประชาธิปไตยใหม่,1063,1
45,ร้อยเอ็ด,4,9,เพื่อไทย,29021,2
45,ร้อยเอ็ด,4,10,ทางเลือกใหม่,345,3
45,ร้อยเอ็ด,4,11,เศรษฐกิจ,2502,2
45,ร้อยเอ็ด,4,12,เสรีรวมไทย,489,4
45,ร้อยเอ็ด,4,13,รวมพลังประชาชน,531,5
45,ร้อยเอ็ด,4,14,ท้องที่ไทย,74,7
45,ร้อยเอ็ด,4,15,อนาคตไทย,85,8
45,ร้อยเอ็ด,4,16,พลังเพื่อไทย,378,3
45,ร้อยเอ็ด,4,17,ไทยชนะ,76,7
45,ร้อยเอ็ด,4,18,พลังสังคมใหม่,21,2
45,ร้อยเอ็ด,4,19,สังคมประชาธิปไตยไทย,21,2
45,ร้อยเอ็ด,4,20,ฟิวชัน,19,1
45,ร้อยเอ็ด,4,21,ไทยรวมพลัง,57,5
45,ร้อยเอ็ด,4,22,ก้าวอิสระ,28,2
45,ร้อยเอ็ด,4,23,ปวงชนไทย,26,2
45,ร้อยเอ็ด,4,24,วินัยไทย,119,1
45,ร้อยเอ็ด,4,25,เพื่อชีวิตใหม่,22,2
45,ร้อยเอ็ด,4,26,คลองไทย,46,4
45,ร้อยเอ็ด,4,27,ประชาธิปัตย์,1258,1
45,ร้อยเอ็ด,4,28,ไทยก้าวหน้า,149,1
45,ร้อยเอ็ด,4,29,ไทยภักดี,199,1
45,ร้อยเอ็ด,4,30,แรงงานสร้างชาติ,100,1
45,ร้อยเอ็ด,4,31,ประชากรไทย,145,1
45,ร้อยเอ็ด,4,32,ครูไทยเพื่อประชาชน,91,9
45,ร้อยเอ็ด,4,33,ประชาชาติ,145,1
45,ร้อยเอ็ด,4,34,สร้างอนาคตไทย,162,1
45,ร้อยเอ็ด,4,35,รักชาติ,86,8
45,ร้อยเอ็ด,4,36,ไทยพร้อม,99,9
45,ร้อยเอ็ด,4,37,ภูมิใจไทย,9711,9
45,ร้อยเอ็ด,4,38,พลังธรรมใหม่,420,4
45,ร้อยเอ็ด,4,39,กรีน,36,3
45,ร้อยเอ็ด,4,40,ไทยธรรม,63,6
45,ร้อยเอ็ด,4,41,แผ่นดินธรรม,49,4
45,ร้อยเอ็ด,4,42,กล้าธรรม,3265,3
45,ร้อยเอ็ด,4,43,พลังประชารัฐ,431,4
45,ร้อยเอ็ด,4,44,โอกาสใหม่,882,8
45,ร้อยเอ็ด,4,45,เป็นธรรม,92,9
45,ร้อยเอ็ด,4,46,ประชาชน,19797,1
45,ร้อยเอ็ด,4,47,ประชาไทย,106,1
45,ร้อยเอ็ด,4,48,ไทยสร้างไทย,989,9
45,ร้อยเอ็ด,4,49,ไทยก้าวใหม่,217,2
45,ร้อยเอ็ด,4,50,ประชาอาสาชาติ,12,1
45,ร้อยเอ็ด,4,51,พร้อม,29,2
45,ร้อยเอ็ด,4,52,เครือข่ายชาวนาแห่งประเทศไทย,10,1
45,ร้อยเอ็ด,4,53,ไทยภักดีธรรม,11,1
45,ร้อยเอ็ด,4,54,ความหวังใหม่,35,3
45,ร้อยเอ็ด,4,55,ไทยรวมไทย,19,1
45,ร้อยเอ็ด,4,56,เพื่อบ้านเมือง,19,1
45,ร้อยเอ็ด,4,57,พลังไทยรักชาติ,39,3
45,ร้อยเอ็ด,4,58,รักษ์ธรรม,N/A,
45,ร้อยเอ็ด,4,59,รวมพลัง,N/A,
45,ร้อยเอ็ด,4,60,สัมมาธิปไตย,N/A,
45,ร้อยเอ็ด,5,1,ไทยทรัพย์ทวี,529,5
45,ร้อยเอ็ด,5,2,เพื่อชาติไทย,1194,1
45,ร้อยเอ็ด,5,3,ใหม่,243,2
45,ร้อยเอ็ด,5,4,มิติใหม่,123,1
45,ร้อยเอ็ด,5,5,รวมใจไทย,852,8
45,ร้อยเอ็ด,5,6,รวมไทยสร้างชาติ,2925,2
45,ร้อยเอ็ด,5,7,พลวัต,120,1
45,ร้อยเอ็ด,5,8,ประชาธิปไตยใหม่,433,4
45,ร้อยเอ็ด,5,9,เพื่อไทย,33314,3
45,ร้อยเอ็ด,5,10,ทางเลือกใหม่,333,3
45,ร้อยเอ็ด,5,11,เศรษฐกิจ,1955,1
45,ร้อยเอ็ด,5,12,เสรีรวมไทย,487,4
45,ร้อยเอ็ด,5,13,รวมพลังประชาชน,436,4
45,ร้อยเอ็ด,5,14,ท้องที่ไทย,44,4
45,ร้อยเอ็ด,5,15,อนาคตไทย,69,6
45,ร้อยเอ็ด,5,16,พลังเพื่อไทย,279,2
45,ร้อยเอ็ด,5,17,ไทยชนะ,96,9
45,ร้อยเอ็ด,5,18,พลังสังคมใหม่,13,1
45,ร้อยเอ็ด,5,19,สังคมประชาธิปไตยไทย,24,2
45,ร้อยเอ็ด,5,20,ฟิวชัน,26,2
45,ร้อยเอ็ด,5,21,ไทยรวมพลัง,78,7
45,ร้อยเอ็ด,5,22,ก้าวอิสระ,17,1
45,ร้อยเอ็ด,5,23,ปวงชนไทย,41,4
45,ร้อยเอ็ด,5,24,วินัยไทย,31,3
45,ร้อยเอ็ด,5,25,เพื่อชีวิตใหม่,26,2
45,ร้อยเอ็ด,5,26,คลองไทย,48,4
45,ร้อยเอ็ด,5,27,ประชาธิปัตย์,1252,1
45,ร้อยเอ็ด,5,28,ไทยก้าวหน้า,112,1
45,ร้อยเอ็ด,5,29,ไทยภักดี,427,4
45,ร้อยเอ็ด,5,30,แรงงานสร้างชาติ,87,8
